VehicleID,Amount (Million Naira)
VHL13097,13.392866666666665
VHL19969,4.166899999999999
VHL11860,5.129975000000002
VHL18943,3.791533333333332
VHL11672,17.44447301587302
VHL10815,4.712123809523809
VHL16245,4.795146825396828
VHL14969,14.07466666666667
VHL19652,4.679700000000002
VHL11330,5.294701190476189
VHL19827,25.85350000000001
VHL10484,3.5459023809523815
VHL11394,1.8380833333333348
VHL18787,27.5075
VHL11803,4.593555952380952
VHL12784,13.870199999999985
VHL17216,14.1817892857143
VHL10033,13.752857142857147
VHL11776,2.255199999999997
VHL14947,8.369932063492065
VHL17522,7.794613492063487
VHL14197,4.645399999999998
VHL13071,3.3998999999999997
VHL17406,2.8801249999999987
VHL12174,12.487640476190482
VHL12440,2.0081000000000016
VHL12462,4.848300000000004
VHL12158,7.313699999999999
VHL14899,4.218284722222222
VHL11281,12.426714285714283
VHL10913,14.691651515151518
VHL19630,4.20193333333333
VHL19709,5.346574999999999
VHL14819,8.85088452380953
VHL15381,3.149000000000001
VHL14781,2.819125000000001
VHL18728,10.3611573015873
VHL16520,4.7683333333333335
VHL10643,86.02333333333334
VHL19438,12.634599999999999
VHL14103,2.6338000000000004
VHL19088,4.069000000000003
VHL15456,6.82905
VHL16411,25.8579
VHL19044,2.1052000000000013
VHL15194,20.349910714285713
VHL11490,3.588600000000002
VHL13904,4.946600000000003
VHL15148,21.32500000000001
VHL10918,9.360966666666663
VHL19119,22.006999999999998
VHL10313,35.0544
VHL17176,35.196400000000004
VHL17166,4.611684390609393
VHL11166,6.4320000000000075
VHL19144,13.843783333333338
VHL17259,44.3825
VHL11965,15.374025000000001
VHL13791,3.1546
VHL12309,9.040799999999996
VHL18687,1.9453999999999994
VHL10199,6.0678333333333345
VHL18562,9.15133333333333
VHL14042,13.403126587301587
VHL19017,8.054939999999998
VHL18805,2.9953
VHL18622,8.2092
VHL14045,51.94036666666665
VHL17010,9.403599999999997
VHL16993,3.5689000000000033
VHL16050,13.1445
VHL16363,2.614057142857143
VHL10287,2.4807000000000006
VHL19873,27.223762500000003
VHL15450,7.633607738095235
VHL14789,4.701500000000004
VHL14379,2.257849999999997
VHL10911,6.209699999999998
VHL10449,14.732900000000008
VHL19705,7.15615
VHL14766,11.04879999999999
VHL16203,7.741735753135754
VHL14855,3.3520999999999974
VHL14661,104.85796245421247
VHL19859,1.7863999999999998
VHL14028,6.359299999999999
VHL14991,2.2629999999999995
VHL15291,5.324223412698409
VHL16047,8.825399999999997
VHL12253,3.509523809523809
VHL10428,4.686619444444445
VHL15237,68.7262
VHL16101,10.186100000000003
VHL16143,17.323419642857147
VHL10257,24.1114
VHL16662,26.415076190476192
VHL19799,25.365
VHL14241,8.046783333333334
VHL17705,15.492017460317461
VHL17529,1.7090000000000003
VHL15191,5.0378250000000016
VHL17451,4.361883333333336
VHL17879,4.502400000000001
VHL19264,4.007600000000004
VHL19009,35.169833333333344
VHL10568,4.649878174603175
VHL19545,7.724154761904762
VHL16822,7.8436532828282814
VHL10957,18.789100000000005
VHL15607,5.858399999999998
VHL12093,134.555
VHL19096,22.642000000000007
VHL18288,6.093600000000001
VHL11310,5.109000000000003
VHL19333,9.918764682539683
VHL13823,13.9125
VHL19965,4.3336000000000015
VHL16917,4.607749999999998
VHL11177,1.9165292857142884
VHL16853,29.715000000000003
VHL18554,70.01589285714286
VHL18562,13.655233333333328
VHL10753,6.050133333333336
VHL16804,4.9781
VHL18774,16.894124999999995
VHL15561,4.036699999999996
VHL12265,9.785250000000005
VHL10021,6.520688333333331
VHL18216,4.649878174603175
VHL18297,47.87916666666669
VHL15781,2.053299999999999
VHL12134,4.757720000000003
VHL12909,6.445800000000004
VHL19963,20.938999999999997
VHL16014,3.6540333333333326
VHL14675,5.169549999999995
VHL19999,2.9004583333333365
VHL15433,3.6540333333333326
VHL12937,4.0928999999999975
VHL11373,35.548584415584415
VHL17859,2.7795999999999994
VHL10314,13.248874999999991
VHL18773,6.3845
VHL16942,4.86569166666667
VHL18334,3.0162999999999993
VHL17910,3.6016803571428584
VHL18494,7.771300000000002
VHL12860,2.7106
VHL10204,28.556204761904752
VHL19924,15.606479437229444
VHL13255,3.3883000000000045
VHL12057,6.7147857142857115
VHL19296,19.519000000000002
VHL10104,15.294333333333338
VHL14185,18.73455
VHL15914,2.4390000000000014
VHL11633,14.668666666666653
VHL10331,2.844600000000001
VHL15981,7.405091450216453
VHL18376,6.413715873015876
VHL14890,11.023146012321018
VHL14283,33.7198
VHL15877,1.9986000000000004
VHL10019,6.699207142857135
VHL10439,1.9989000000000008
VHL18436,71.85600000000001
VHL11989,3.598100000000002
VHL19813,12.502999999999997
VHL15869,10.556799999999999
VHL13464,4.981877067377067
VHL14974,4.675245238095236
VHL13446,3.7072269841269825
VHL11326,7.312849999999998
VHL12561,2.562
VHL12421,7.752191666666662
VHL15061,7.902391666666668
VHL16174,12.4477
VHL14500,14.214566666666672
VHL16937,15.5379
VHL13576,19.571000000000012
VHL12458,4.169100000000001
VHL11965,6.504900000000003
VHL11890,5.556666666666667
VHL14930,5.025700000000002
VHL16445,5.3548116666666665
VHL11308,14.984388888888898
VHL17652,6.157600000000002
VHL13004,17.388498809523803
VHL10262,6.164333333333334
VHL13111,1.9337000000000004
VHL13568,9.008128571428564
VHL12606,6.876000000000002
VHL15786,11.79201527056277
VHL11054,58.18958333333333
VHL15167,3.1674583333333324
VHL14716,41.09
VHL11763,4.569200000000001
VHL17885,7.141514682539682
VHL16048,4.579274999999999
VHL17032,4.444100000000002
VHL10344,12.074750000000012
VHL13463,10.787323809523809
VHL12903,4.660516666666666
VHL14551,32.61079285714286
VHL14763,5.848900000000001
VHL19270,15.77753333333333
VHL12817,9.322166666666657
VHL18354,7.147999999999999
VHL12185,3.3802960317460315
VHL14983,34.55196666666669
VHL15530,9.686999999999996
VHL15827,5.572799999999997
VHL14886,52.15870000000001
VHL17643,3.844833333333331
VHL16987,6.766000000000002
VHL14294,7.904000000000008
VHL16175,14.479843181818177
VHL18639,4.410199999999996
VHL13640,3.968000000000001
VHL17895,2.431600000000001
VHL19307,4.257000000000001
VHL19436,2.9663999999999997
VHL19809,17.670666666666666
VHL10638,2.1942999999999984
VHL13859,2.4506000000000006
VHL11640,5.055566666666669
VHL13661,5.144938461538464
VHL15523,3.9443666666666677
VHL12838,8.336166666666669
VHL11312,4.529899999999999
VHL12699,8.639299999999999
VHL14640,1.408400000000001
VHL17666,12.113600000000002
VHL14903,10.824000000000002
VHL13835,7.936999999999994
VHL15635,22.47643246753245
VHL19827,21.318900000000014
VHL14808,7.421083333333329
VHL16208,4.649878174603175
VHL18605,4.1585
VHL19751,6.436874999999999
VHL17664,17.566999999999997
VHL12588,6.4499999999999975
VHL17702,22.053633333333334
VHL10842,4.9500999999999955
VHL19609,31.837999999999997
VHL12767,2.807
VHL13680,18.79172863247863
VHL13507,3.7583126984127015
VHL16160,8.458742857142859
VHL13555,1.4511999999999983
VHL18088,5.1122000000000005
VHL16428,3.1809000000000003
VHL11278,1.0179000000000007
VHL17567,8.801625000000003
VHL16715,4.4354499999999994
VHL15486,3.354213690476192
VHL10286,5.198421428571428
VHL13344,2.689999999999999
VHL17544,22.7947
VHL12579,12.496000000000015
VHL19966,4.113499999999998
VHL12989,3.486483333333332
VHL18968,11.994300000000003
VHL16423,5.226500000000003
VHL15852,22.293125
VHL16298,14.193683333333338
VHL13399,2.6825999999999994
VHL11381,116.43310000000001
VHL18329,61.735
VHL13335,2.8411999999999993
VHL11885,7.994259523809519
VHL19284,6.764483333333332
VHL12612,15.052566666666669
VHL15522,8.029399999999995
VHL16059,13.0165
VHL10388,8.591014285714287
VHL10025,19.217178571428555
VHL14629,1.9098999999999993
VHL10790,2.7734999999999985
VHL17966,4.317299999999997
VHL12843,8.984999999999992
VHL11996,2.567433273670775
VHL15688,10.330433333333335
VHL13110,6.708478571428577
VHL19865,19.31718333333332
VHL13379,5.132299999999998
VHL18639,5.502300000000002
VHL16928,13.403126587301587
VHL11725,123.47
VHL11355,3.562733333333333
VHL17560,8.242533333333332
VHL11885,4.6819
VHL12995,24.182238095238095
VHL11751,9.031500000000005
VHL14633,27.769333333333343
VHL16853,5.621999999999993
VHL14501,7.532699999999993
VHL13938,10.322499999999991
VHL12329,2.4124999999999988
VHL10067,9.896443690476188
VHL19818,12.134699999999999
VHL12785,5.324223412698409
VHL13874,5.1823666666666695
VHL18142,27.622666666666667
VHL14855,8.467300000000002
VHL12147,12.274999999999984
VHL15256,19.21786059218559
VHL13751,9.993700000000004
VHL17863,4.981877067377067
VHL13981,11.500740476190481
VHL18916,5.439865476190477
VHL19492,5.510250000000002
VHL16004,65.8108888888889
VHL15913,1.1363
VHL16871,7.151500000000004
VHL11388,4.491400000000005
VHL15019,2.9643080952380956
VHL11934,2.8386
VHL19784,4.695700000000001
VHL12593,8.611990476190472
VHL15836,16.227900000000005
VHL17034,3.291400000000001
VHL14607,6.2852999999999986
VHL17105,13.403126587301587
VHL18773,4.624299999999998
VHL12684,29.801250000000003
VHL17154,5.2461
VHL10849,7.1803245238095235
VHL12067,4.045066666666668
VHL14247,7.833200000000002
VHL18581,4.2908
VHL18516,5.6421
VHL17684,2.8897999999999997
VHL17215,1.9482000000000002
VHL15232,22.91921428571429
VHL19310,11.197225000000003
VHL12120,5.132950000000002
VHL15455,9.253099999999995
VHL10132,5.291683333333327
VHL12356,10.093899999999998
VHL16995,10.715449999999997
VHL15752,13.59980000000001
VHL12151,12.539183333333346
VHL11902,437.84
VHL17808,2.8269000000000006
VHL17592,2.108266666666666
VHL16636,7.3100833333333295
VHL11497,5.014400000000001
VHL17774,13.449580952380957
VHL15919,3.296630357142858
VHL15172,2.311078928571428
VHL11820,5.084050000000002
VHL13093,24.38550000000001
VHL17445,19.228125000000002
VHL18989,2.567399999999999
VHL10713,4.7721
VHL14240,2.8775000000000004
VHL13501,2.6022000000000003
VHL18215,6.180200000000001
VHL14878,40.0965
VHL19143,5.277987499999995
VHL10173,7.6768916666666644
VHL16962,11.93002499999999
VHL15384,3.722500000000001
VHL13844,5.854499999999998
VHL11998,3.4450690476190475
VHL10444,2.7418999999999993
VHL19655,7.141514682539682
VHL18921,8.959851190476192
VHL11774,13.057799999999991
VHL15490,1.9600000000000009
VHL18694,9.806099999999997
VHL10360,7.423800000000005
VHL18707,4.934399999999996
VHL15801,4.5746
VHL17931,15.017658730158725
VHL16716,16.543908730158734
VHL11290,4.6955500000000026
VHL18180,6.922005555555557
VHL19935,2.8968000000000007
VHL16593,7.769999999999998
VHL17349,2.1976999999999998
VHL18705,6.786573214285715
VHL18527,8.829166666666664
VHL18577,3.167300000000001
VHL15369,14.1038
VHL16140,9.215655555555553
VHL11458,5.713799999999999
VHL13652,2.9504999999999972
VHL13470,14.643000000000004
VHL17609,5.299421428571431
VHL16953,3.1685000000000003
VHL19670,12.34233333333334
VHL16517,2.2178999999999993
VHL12631,11.423100000000002
VHL14338,1.4465749999999984
VHL13224,5.55332415223665
VHL19157,4.463500000000003
VHL10266,1.5251999999999994
VHL11597,7.561019047619052
VHL16219,9.014000000000008
VHL12828,3.6264000000000034
VHL10364,3.492000000000004
VHL11875,65.34240000000001
VHL10185,2.422166666666665
VHL12097,12.11
VHL17691,1.1007000000000005
VHL15092,5.371599999999998
VHL11628,31.78424675324675
VHL13662,4.2270999999999965
VHL11486,4.950399999999998
VHL18373,10.280813492063492
VHL16605,24.376966666666686
VHL14670,14.507000000000003
VHL19579,2.381774999999999
VHL15504,5.361599999999999
VHL18831,3.4164166666666675
VHL19404,5.683099999999997
VHL11218,4.951333333333335
VHL13869,78.834
VHL19846,18.79172863247863
VHL11677,17.29350923520924
VHL17416,3.370600000000002
VHL13175,4.593555952380952
VHL17965,18.902
VHL19048,6.0241999999999996
VHL18117,3.1288023809523797
VHL16742,23.726999999999997
VHL10339,7.9739999999999975
VHL14079,3.620733333333332
VHL17034,3.85873571428571
VHL15903,3.7072269841269825
VHL14643,11.094
VHL19176,5.952800000000001
VHL16293,7.724154761904762
VHL16573,4.133338888888885
VHL10615,2.3754000000000017
VHL10834,7.089600000000001
VHL13200,5.870400000000001
VHL18949,15.790799999999999
VHL14402,2.780500000000002
VHL16439,7.415900000000002
VHL14135,9.171535714285717
VHL10015,1.4404
VHL10388,2.7196533333333326
VHL17226,4.322175000000001
VHL16884,27.115
VHL18216,4.812499999999997
VHL19751,10.220292857142857
VHL11071,7.633607738095235
VHL16489,44.51016369047618
VHL12578,7.5153416666666635
VHL10582,12.295000000000002
VHL19617,118.96019999999999
VHL14437,14.272
VHL11749,5.390299999999997
VHL18131,9.965300000000003
VHL16700,17.706892857142854
VHL14166,6.3845
VHL19100,5.802416666666667
VHL11100,10.599300000000001
VHL17954,34.9459
VHL15065,10.153966666666657
VHL14908,17.123
VHL11925,12.584599999999998
VHL12725,55.94885714285712
VHL17558,4.181958333333329
VHL12989,11.408178571428566
VHL11734,28.545000000000005
VHL15324,13.403126587301587
VHL19720,10.705000000000002
VHL17274,1.2684999999999989
VHL10206,12.72550761904762
VHL18355,4.185833333333337
VHL16634,8.183033333333334
VHL15037,4.136333333333332
VHL19446,9.87958687007437
VHL11255,15.757066666666649
VHL18968,6.780232142857142
VHL17262,5.486913040541331
VHL19635,14.701900000000006
VHL13636,5.273399999999999
VHL14827,12.17044444444444
VHL13630,10.374499999999994
VHL18929,5.174599999999999
VHL18493,18.782500000000002
VHL11970,9.81400000000001
VHL18557,5.046644157231658
VHL16603,6.40635
VHL10144,5.004772619047619
VHL19283,3.918499999999996
VHL14957,4.817899999999997
VHL14521,2.3162999999999987
VHL14631,5.244774999999999
VHL10741,7.838983333333338
VHL18773,6.217083333333328
VHL15546,6.465276190476185
VHL18796,5.236416666666665
VHL16777,7.365928571428571
VHL12667,1.5127999999999995
VHL11806,5.606099999999995
VHL16241,1.4760999999999995
VHL11602,13.80858043672014
VHL10361,6.816699999999997
VHL11563,4.42593888888889
VHL18781,7.719399999999992
VHL11605,1.8935999999999986
VHL17566,6.6737833333333345
VHL14925,9.91417777777778
VHL17378,17.428699999999996
VHL13933,5.533522619047619
VHL15621,6.729544444444446
VHL11212,9.842533333333336
VHL17047,1.7578000000000014
VHL18495,15.581633333333334
VHL11789,35.180499999999995
VHL18812,1.7132000000000023
VHL12003,5.056499999999999
VHL17763,12.651540270562766
VHL10234,3.8580000000000023
VHL11820,23.097300000000004
VHL15612,9.252699999999994
VHL16969,8.290500000000002
VHL15883,55.477
VHL16910,13.9045
VHL15537,60.72999999999998
VHL19483,10.108277023809523
VHL19061,35.187000000000005
VHL10122,103.86458333333331
VHL18413,8.100000000000001
VHL19153,5.173849999999995
VHL16118,4.116890476190474
VHL11390,6.496149999999996
VHL15701,1.9009000000000027
VHL12322,27.5075
VHL18493,27.356105200355206
VHL18230,7.203209523809526
VHL10567,3.1295999999999986
VHL16862,4.750983333333329
VHL12040,12.078299999999997
VHL13506,12.089583333333328
VHL13379,9.740150000000003
VHL16540,4.292784523809521
VHL14882,4.978017334054833
VHL16979,4.389500000000001
VHL17108,8.050661904761904
VHL19862,2.6483999999999996
VHL19541,3.658
VHL16650,6.406833333333326
VHL18976,29.280062500000007
VHL15984,9.203433333333335
VHL13017,6.972499999999999
VHL12807,13.543983022533025
VHL16571,9.9672619047619
VHL18496,2.6235999999999997
VHL19085,3.4043773809523814
VHL15655,6.763500000000002
VHL10274,11.583499999999985
VHL17927,31.64541906565656
VHL14169,4.63203888888889
VHL10088,15.425619047619048
VHL19133,3.1400000000000006
VHL10124,2.4330000000000016
VHL17800,62.817700000000016
VHL12549,8.398366666666668
VHL10900,5.1052000000000035
VHL16654,1.7773392857142867
VHL15178,4.445233333333329
VHL10370,31.64541906565656
VHL19083,4.942700000000004
VHL10667,288.031
VHL11177,4.1739
VHL19621,11.023146012321018
VHL19834,3.3994666666666653
VHL18831,1.6077
VHL16058,9.537999999999995
VHL15327,13.821271428571421
VHL10566,4.896
VHL15911,3.9678333333333318
VHL18703,9.61501111111111
VHL19494,5.8248
VHL16292,17.58125
VHL12417,8.692902380952379
VHL16694,7.073394133644128
VHL16876,12.854000000000006
VHL10394,2.233000000000001
VHL18192,2.8119000000000005
VHL18989,2.166633333333331
VHL15531,4.405066666666661
VHL19945,8.496837842712846
VHL15352,8.108933333333335
VHL10470,4.341799999999998
VHL12910,75.602
VHL19260,13.938566666666667
VHL18747,16.06641428571428
VHL10865,11.694800000000013
VHL10512,31.574333333333335
VHL19176,2.8197999999999963
VHL18494,2.2429
VHL14953,5.517299999999998
VHL18146,11.231108333333339
VHL10753,5.7759999999999945
VHL13266,13.2412
VHL18142,11.89972875180375
VHL12499,4.491400000000005
VHL11132,3.1253666666666664
VHL16161,4.2666
VHL16332,2.875699999999999
VHL11947,111.94099999999999
VHL15516,4.011700000000006
VHL15620,190.525
VHL11334,15.581633333333334
VHL14676,5.7926
VHL18063,1.8723499999999995
VHL11305,6.752177380952381
VHL17190,1.5806749999999985
VHL19509,3.5965999999999996
VHL13065,7.122699999999994
VHL16948,4.162798809523809
VHL18753,5.2522630952380895
VHL13306,2.384799999999998
VHL11296,2.562650000000001
VHL14799,31.64599999999997
VHL16629,92.84
VHL12469,2.686475
VHL14725,3.4128666666666643
VHL15360,1.9798000000000007
VHL12472,2.416749999999999
VHL17694,10.787323809523809
VHL19367,3.1656916666666666
VHL13921,9.882875000000002
VHL18424,2.7351999999999994
VHL13215,13.721357142857146
VHL19720,7.902391666666668
VHL19474,4.520866666666668
VHL14718,4.4338
VHL13614,12.0145
VHL15761,1.5340999999999985
VHL15481,3.616300000000001
VHL10583,2.2942
VHL10999,5.0597
VHL11387,2.1289000000000002
VHL17201,17.143399999999993
VHL11541,45.45
VHL11491,8.271000000000003
VHL13571,2.2173827777777775
VHL17798,7.7718250000000015
VHL11615,3.180599999999998
VHL17412,4.696799999999999
VHL17680,23.874499999999998
VHL13091,29.73850000000001
VHL13434,2.567433273670775
VHL15052,7.134741666666665
VHL11742,5.871777777777781
VHL11925,7.125899999999997
VHL12016,4.596233333333333
VHL17513,4.221599999999999
VHL10564,1.3376999999999992
VHL14087,1.337600000000001
VHL18246,4.431679761904762
VHL10468,20.314646428571425
VHL18823,4.723500000000001
VHL10264,6.256858333333334
VHL15285,18.79172863247863
VHL16403,36.036000000000016
VHL14260,24.428147619047614
VHL16390,2.671816666666665
VHL14383,2.856266666666666
VHL12924,7.014566666666662
VHL16793,2.261099999999997
VHL19286,4.150200000000001
VHL11692,147.97309523809525
VHL19565,3.1648710317460313
VHL12271,6.334799999999999
VHL16387,4.163599999999998
VHL10067,1.9616249999999993
VHL11055,11.764800000000001
VHL16282,6.878192261904762
VHL10373,2.9074
VHL13130,7.724154761904762
VHL14791,6.906613221500723
VHL17669,182.1523196109447
VHL10245,9.066008447802194
VHL13394,5.041699999999995
VHL13369,14.818299999999999
VHL12230,17.74095
VHL15024,1.609375
VHL15401,7.300691666666669
VHL17830,12.651540270562766
VHL16594,3.0281000000000002
VHL13400,10.712333333333339
VHL13413,5.281999999999998
VHL11338,13.2443
VHL12928,6.557499999999999
VHL14141,36.181
VHL13196,42.529500000000006
VHL17193,7.770999999999998
VHL13848,17.706892857142854
VHL15690,8.099435714285725
VHL14292,6.659833333333336
VHL10249,31.400100000000002
VHL16684,3.8130416666666633
VHL13663,2.6549000000000014
VHL16780,7.274807142857144
VHL15195,5.183833333333338
VHL19709,1.830500000000001
VHL16300,7.0710000000000015
VHL18402,4.769899999999999
VHL10408,15.958499999999994
VHL17856,12.327369047619051
VHL12909,6.015608333333334
VHL17579,24.607
VHL14360,7.627633333333327
VHL16170,33.08409523809524
VHL11625,16.474933333333333
VHL10141,4.813399999999993
VHL13372,0.9975000000000003
VHL10702,10.872000000000003
VHL10168,5.181300000000001
VHL17506,6.587716666666665
VHL19811,7.357449999999996
VHL18898,1.0509999999999995
VHL14976,13.025438888888903
VHL19528,13.969300000000015
VHL14747,2.536699999999998
VHL12298,6.8245
VHL12897,55.94885714285712
VHL14501,6.031900000000002
VHL19230,8.617300000000002
VHL17122,5.1409999999999965
VHL13093,7.052049999999998
VHL13713,5.511081923631922
VHL10827,4.091733333333336
VHL14671,5.2921000000000005
VHL19953,1.6373999999999997
VHL14674,7.946399999999998
VHL19651,4.164699999999999
VHL14860,30.915999999999993
VHL15452,11.94664285714285
VHL11031,5.934041666666665
VHL16763,8.810125000000006
VHL13764,21.35580000000001
VHL12562,7.101009920634916
VHL11827,1.7980000000000005
VHL13929,9.896376190476188
VHL10039,12.734499999999992
VHL15009,53.240000000000016
VHL13821,11.23120000000001
VHL14348,1.5919238095238095
VHL16840,22.08103571428572
VHL12002,7.462966666666662
VHL10237,2.659200000000001
VHL18738,3.4354999999999984
VHL10568,5.083249999999998
VHL19355,2.4151999999999982
VHL16226,6.335050000000001
VHL16719,4.556066666666665
VHL14548,4.550483119658121
VHL16912,25.992499999999996
VHL19505,25.726
VHL16442,2.053200000000002
VHL16825,3.174299999999999
VHL12658,39.24
VHL12481,33.7248
VHL18658,14.870000000000003
VHL15493,5.8786000000000005
VHL12577,35.82699999999999
VHL13844,5.804001785714287
VHL12544,5.464266666666662
VHL14450,5.343033333333335
VHL16818,6.4573244047619065
VHL18694,7.1803245238095235
VHL13597,42.196000000000005
VHL15898,7.917756666666662
VHL18680,4.492749999999998
VHL12465,18.511423809523805
VHL12148,1.346499999999999
VHL19876,15.802999999999999
VHL19612,9.35976645021644
VHL18169,44.0692
VHL13267,11.88448333333333
VHL14640,4.459900000000001
VHL15593,20.80056666666667
VHL16387,20.098
VHL13148,11.944933333333333
VHL11142,3.0150000000000032
VHL18659,4.490399999999999
VHL13899,6.798800000000003
VHL18985,5.785
VHL17250,2.839999999999999
VHL17539,4.650184523809528
VHL18609,6.174099999999998
VHL11948,3.495885714285716
VHL11525,4.912441666666667
VHL12806,5.519700000000001
VHL19564,18.12613333333333
VHL19054,6.680700000000004
VHL18679,2.840399999999998
VHL19665,6.969499999999999
VHL12463,3.0739999999999994
VHL10753,1.7015000000000002
VHL11312,9.724409523809523
VHL12620,1.8576999999999992
VHL17592,3.7399999999999993
VHL11746,4.887274476911975
VHL14332,1.3333
VHL19959,4.939501388888889
VHL16741,4.039012500000002
VHL10763,7.431219047619042
VHL17541,4.650600000000002
VHL11701,29.893589285714278
VHL10194,5.129975000000002
VHL13479,31.934305649905646
VHL15975,5.113199999999998
VHL10231,7.284399999999997
VHL18446,3.5459023809523815
VHL19365,60.601200000000006
VHL12815,4.600882055852649
VHL17210,11.443604761904764
VHL14273,5.100034523809524
VHL16001,5.358874999999999
VHL17232,34.84402380952381
VHL17877,4.990248333333331
VHL13772,7.667573809523811
VHL14502,3.456216666666668
VHL12140,4.363099999999999
VHL12267,12.941466504329007
VHL18736,17.418499999999995
VHL17988,63.0809
VHL11233,1.5352000000000001
VHL18205,5.048499999999997
VHL17229,10.871499999999996
VHL12503,6.857066666666669
VHL16555,5.3004999999999995
VHL11608,5.207399999999999
VHL13099,29.721499999999995
VHL10464,4.703821428571428
VHL13660,4.491066666666667
VHL15246,6.445899999999999
VHL18351,11.386258134920633
VHL14567,6.768500000000002
VHL18076,2.028345238095239
VHL15135,5.080766666666663
VHL14661,27.591347619047614
VHL13468,12.739274999999997
VHL18899,4.481057142857141
VHL10051,3.190799999999998
VHL12127,4.455152380952377
VHL12196,5.833166666666665
VHL17014,4.7679000000000045
VHL11559,1.875775
VHL10059,20.207
VHL15739,12.609400000000003
VHL14808,3.049774999999999
VHL15611,15.406999999999998
VHL14636,104.07600000000002
VHL11570,4.023333333333332
VHL16463,5.524500000000002
VHL16394,4.001399999999997
VHL13693,3.7025000000000006
VHL12291,4.813900000000002
VHL15561,2.2641999999999998
VHL19493,67.638
VHL12756,11.211000000000002
VHL10950,4.034299999999998
VHL16866,2.7711428571428587
VHL12609,6.246296428571428
VHL12574,4.440147786935288
VHL17135,3.544399999999998
VHL13752,6.632900000000002
VHL13546,22.0475
VHL11097,4.154300000000001
VHL18181,4.887274476911975
VHL10940,3.7187999999999994
VHL16905,7.194270238095239
VHL19185,7.255084997349143
VHL10923,11.985699999999992
VHL18309,3.5501083333333328
VHL19349,6.217083333333328
VHL13590,6.212300000000008
VHL20000,7.179033333333333
VHL12384,4.367049999999999
VHL13167,6.461841666666666
VHL18928,7.1588
VHL11333,3.9859999999999975
VHL18531,1.5005999999999993
VHL19725,1.982444285714285
VHL13535,9.477999999999987
VHL15299,8.957228571428576
VHL19132,31.8635
VHL19736,43.82168333333331
VHL11914,8.869400000000006
VHL14981,27.223762500000003
VHL11507,3.016133333333334
VHL18768,8.116300000000004
VHL13208,5.182275000000003
VHL17200,6.927899999999998
VHL19398,18.243841269841276
VHL10666,31.654333333333334
VHL12919,6.770550000000005
VHL17972,18.95615000000002
VHL10315,3.5530000000000017
VHL13868,2.3257000000000008
VHL16268,12.215100000000001
VHL15979,7.039099999999999
VHL14334,5.235572925101211
VHL19984,4.035549999999999
VHL15905,24.974000000000004
VHL14849,4.649878174603175
VHL10077,2.4286571428571433
VHL12763,23.93741666666666
VHL13814,3.31
VHL18236,6.676299999999993
VHL18380,3.825458288933288
VHL11075,4.712639411976911
VHL10482,11.299528571428572
VHL10117,5.814376666666663
VHL13673,3.701066666666665
VHL17221,30.256999999999998
VHL11240,7.3380999999999945
VHL12562,3.0653499999999996
VHL13799,12.827500000000002
VHL13466,26.903166666666667
VHL14698,5.420300000000003
VHL15372,3.4331
VHL13032,4.222814285714286
VHL13600,3.7078999999999964
VHL17335,3.6890499999999973
VHL15519,4.3958
VHL19609,3.6127000000000002
VHL12581,5.626175
VHL18738,3.490825000000001
VHL15107,1.9212999999999991
VHL16177,9.302587301587307
VHL11709,7.552500000000002
VHL14469,4.649878174603175
VHL13687,5.380133333333334
VHL16412,7.525519047619046
VHL14864,23.874499999999998
VHL15725,6.301066666666668
VHL17141,4.331199999999998
VHL10991,6.970208333333334
VHL10678,2.3775999999999997
VHL13889,7.72144285714285
VHL17084,10.685500000000001
VHL15443,3.297888095238095
VHL10783,3.889200000000003
VHL19744,5.320279563492066
VHL18331,9.215655555555553
VHL16307,10.355700000000002
VHL18003,4.840575000000002
VHL10838,12.100966666666677
VHL13320,150.97
VHL19953,1.7614
VHL19152,3.52795
VHL15913,55.94885714285712
VHL15341,6.709861904761904
VHL14269,3.2294999999999994
VHL10263,41.25064761904761
VHL10559,4.550483119658121
VHL17221,10.333624999999998
VHL12379,31.11968452380953
VHL18253,2.064799999999998
VHL11172,3.933874999999999
VHL17213,45.725
VHL18445,5.518316666666667
VHL10808,9.744199999999989
VHL13851,7.29731071428571
VHL18936,8.513300000000001
VHL17750,1.7033166666666688
VHL14279,7.902391666666668
VHL17407,3.6307999999999994
VHL17737,13.568844444444437
VHL11196,3.094600000000002
VHL10773,5.584572222222223
VHL12028,17.687
VHL19833,3.701066666666665
VHL13566,10.787323809523809
VHL18282,2.7196533333333326
VHL11015,1.9156000000000017
VHL16696,12.547025000000003
VHL13980,2.064799999999998
VHL18337,6.274169047619048
VHL11330,11.089833333333333
VHL14873,6.437449999999991
VHL15435,7.357866666666666
VHL13861,32.209399999999995
VHL12073,6.9183333333333294
VHL15320,11.443604761904764
VHL17850,6.9183333333333294
VHL16757,10.809291666666665
VHL15181,1.9627999999999994
VHL14613,3.3922928030302995
VHL17238,3.6435999999999984
VHL12083,8.211644444444447
VHL16344,4.180099999999996
VHL19413,4.59735
VHL17430,9.172426388888892
VHL14996,7.679399999999995
VHL13423,2.891199999999996
VHL13162,58.01
VHL14672,5.4121999999999995
VHL12020,3.716690476190475
VHL16103,6.6760638888888915
VHL10650,7.9628806177156175
VHL15234,4.084166666666668
VHL11305,7.934833333333333
VHL18180,7.84796666666667
VHL17458,2.1717214285714306
VHL15835,9.60806666666666
